SBA Disaster Loan Data,,,,,,,Report Run Date:  12/1/2017 ,,,,,,
,,,,,,,Report Run Time:   3:09:56PM,,,,,,
Reporting Period:  10/01/2016 - 09/30/2017,,,,,,,,,,,,,
Declaration Type(s):  'ALL',,,,,,,,,,,,,
SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content
15274,15275,4332,TX-00487,WILLIS,77378,MONTGOMERY,TX,"481,288.00","453,478.00","27,810.00","18,300.00","18,300.00",0.00
15274,15275,4332,TX-00487,WILLIS,77378,SAN JACINTO,TX,"180,683.00","179,033.00","1,650.00","117,300.00","116,300.00","1,000.00"
15274,15275,4332,TX-00487,WINCHESTER,78945,FAYETTE,TX,"53,372.00","45,532.00","7,840.00","53,400.00","45,500.00","7,900.00"
15274,15275,4332,TX-00487,WINNIE,77665,CHAMBERS,TX,"12,193,637.00","9,302,932.00","2,890,705.00","5,943,100.00","4,552,100.00","1,391,000.00"
15274,15275,4332,TX-00487,WINNIE,77665,JEFFERSON,TX,"3,434,793.00","2,439,996.00","994,797.00","1,490,600.00","1,110,500.00","380,100.00"
15274,15275,4332,TX-00487,WOODSBORO,78393,REFUGIO,TX,"6,305,954.00","5,386,524.00","919,430.00","2,185,600.00","1,861,100.00","324,500.00"
15274,15275,4332,TX-00487,WOODVILLE,75979,JASPER,TX,"97,823.00","67,323.00","30,500.00",0.00,0.00,0.00
15274,15275,4332,TX-00487,WOODVILLE,75979,TYLER,TX,"1,918,328.00","1,721,598.00","196,730.00","784,500.00","706,300.00","78,200.00"
15274,15275,4332,TX-00487,YOAKUM,77995,DEWITT,TX,"190,797.00","170,743.00","20,054.00","103,900.00","85,900.00","18,000.00"
15274,15275,4332,TX-00487,YOAKUM,77995,LAVACA,TX,"367,806.00","327,335.00","40,471.00","34,000.00","28,700.00","5,300.00"
15274,15275,4332,TX-00487,YOAKUM,77995,VICTORIA,TX,"70,280.00","67,630.00","2,650.00","22,700.00","21,200.00","1,500.00"
15274,15275,4332,TX-00487,YORKTOWN,78164,DEWITT,TX,"202,217.00","179,792.00","22,425.00","74,600.00","61,100.00","13,500.00"
15293,15294,4335,VI-00009,CHARLOTTE AMA,00802,SAINT THOMAS,VI,"341,685.00","256,050.00","85,635.00","73,000.00","40,600.00","32,400.00"
15293,15294,4335,VI-00009,CHARLOTTE AMALIE,00801,SAINT THOMAS,VI,"2,532,251.00","2,029,574.00","502,677.00","306,100.00","252,100.00","54,000.00"
15293,15294,4335,VI-00009,CHARLOTTE AMALIE,00802,SAINT THOMAS,VI,"13,624,852.00","10,420,946.00","3,203,906.00","2,778,000.00","1,980,500.00","797,500.00"
15293,15294,4335,VI-00009,CHARLOTTE AMALIE,00803,SAINT THOMAS,VI,"1,758,176.00","1,380,546.00","377,630.00","267,200.00","206,600.00","60,600.00"
15293,15294,4335,VI-00009,CHARLOTTE AMALIE,00804,SAINT THOMAS,VI,"787,791.00","582,211.00","205,580.00","65,000.00","20,000.00","45,000.00"
15293,15294,4335,VI-00009,CHARLOTTE AMALIE ST THOMAS,00802,SAINT THOMAS,VI,"6,800.00",0.00,"6,800.00",0.00,0.00,0.00
15293,15294,4335,VI-00009,CHRISTIANSTED,00820,SAINT THOMAS,VI,"488,513.00","447,613.00","40,900.00",0.00,0.00,0.00
15293,15294,4335,VI-00009,CORAL BAY,00830,SAINT JOHN,VI,"213,577.00","161,932.00","51,645.00",0.00,0.00,0.00
15293,15294,4335,VI-00009,CRUZ BAY,00830,SAINT JOHN,VI,"2,448,814.00","2,043,378.00","405,436.00","726,300.00","583,200.00","143,100.00"
15293,15294,4335,VI-00009,CRUZ BAY,00831,SAINT JOHN,VI,"1,782,713.00","1,488,747.00","293,966.00","367,000.00","306,600.00","60,400.00"
15293,15294,4335,VI-00009,SAINT THOMAS,00802,SAINT THOMAS,VI,"36,102.00","4,802.00","31,300.00",0.00,0.00,0.00
15293,15294,4335,VI-00009,ST JOHN,00830,SAINT JOHN,VI,"27,583,705.00","22,449,995.00","5,133,710.00","4,725,500.00","3,882,100.00","843,400.00"
15293,15294,4335,VI-00009,ST JOHN,00830,SAINT THOMAS,VI,"37,598.00","30,998.00","6,600.00",0.00,0.00,0.00
15293,15294,4335,VI-00009,ST JOHN,00831,SAINT JOHN,VI,"7,999,603.00","6,384,361.00","1,615,242.00","981,500.00","788,000.00","193,500.00"
15293,15294,4335,VI-00009,ST THOMAS,00801,SAINT THOMAS,VI,"12,053,435.00","9,562,991.00","2,490,444.00","2,424,200.00","2,011,700.00","412,500.00"
15293,15294,4335,VI-00009,ST THOMAS,00802,SAINT JOHN,VI,"189,095.00","148,395.00","40,700.00",0.00,0.00,0.00
15293,15294,4335,VI-00009,ST THOMAS,00802,SAINT THOMAS,VI,"145,317,470.00","112,099,269.00","33,218,201.00","22,918,400.00","17,455,800.00","5,462,600.00"
15293,15294,4335,VI-00009,ST THOMAS,00803,SAINT THOMAS,VI,"13,262,428.00","10,894,834.00","2,367,594.00","2,365,300.00","1,937,900.00","427,400.00"
15293,15294,4335,VI-00009,ST THOMAS,00804,SAINT THOMAS,VI,"3,390,754.00","2,607,239.00","783,515.00","510,200.00","396,300.00","113,900.00"
15293,15294,4335,VI-00009,ST THOMAS,00805,SAINT THOMAS,VI,"1,356,779.00","1,021,634.00","335,145.00","200,900.00","161,900.00","39,000.00"
15293,15294,4335,VI-00009,ST. THOMAS,00802,SAINT THOMAS,VI,"135,517.00","108,547.00","26,970.00","135,600.00","108,600.00","27,000.00"
15296,15297,,HI-00041,HONOLULU,96826,HONOLULU,HI,"857,187.00","539,027.00","318,160.00","356,700.00","244,500.00","112,200.00"
15298,15299,4336,PR-00029,CANOVANAS,00729,CANOVANAS,PR,"117,524.00","83,024.00","34,500.00",0.00,0.00,0.00
15298,15299,4336,PR-00029,CULEBRA,00775,CULEBRA,PR,"107,884.00","86,474.00","21,410.00",0.00,0.00,0.00
15298,15299,4336,PR-00029,FAJARDO,00738,FAJARDO,PR,"138,325.00","121,675.00","16,650.00",0.00,0.00,0.00
15298,15299,4336,PR-00029,LOIZA,00772,LOIZA,PR,"70,617.00","51,142.00","19,475.00",0.00,0.00,0.00
15298,15299,4336,PR-00029,TOA BAJA,00949,TOA BAJA,PR,"82,100.00","79,900.00","2,200.00","16,400.00","16,400.00",0.00
15298,15299,4336,PR-00029,VEGA BAJA,00693,VEGA BAJA,PR,"106,314.00","75,234.00","31,080.00",0.00,0.00,0.00
15298,15299,4336,PR-00029,VIEQUES,00765,VIEQUES,PR,"274,361.00","220,841.00","53,520.00",0.00,0.00,0.00
15302,15303,4337,FL-00130, PALM BEACH,33417,PALM BEACH,FL,"34,699.00","34,699.00",0.00,"34,700.00","34,700.00",0.00
15302,15303,4337,FL-00130,ALACHUA,32615,ALACHUA,FL,"758,434.00","636,831.00","121,603.00","411,000.00","353,800.00","57,200.00"
15302,15303,4337,FL-00130,ALACHUA,32616,ALACHUA,FL,"8,100.00",0.00,"8,100.00","8,100.00",0.00,"8,100.00"
15302,15303,4337,FL-00130,ALAFAYA,32828,ORANGE,FL,"55,665.00","55,225.00",440.00,"24,900.00","24,900.00",0.00
15302,15303,4337,FL-00130,ALTAMONTE SPG,32701,SEMINOLE,FL,"137,820.00","136,235.00","1,585.00","49,900.00","49,900.00",0.00
15302,15303,4337,FL-00130,ALTAMONTE SPRINGS,32701,SEMINOLE,FL,"2,009,354.00","1,787,869.00","221,485.00","797,400.00","706,000.00","91,400.00"
15302,15303,4337,FL-00130,ALTAMONTE SPRINGS,32714,SEMINOLE,FL,"2,839,982.00","2,451,485.00","388,497.00","1,006,100.00","888,400.00","117,700.00"
15302,15303,4337,FL-00130,ALTOONA,32702,LAKE,FL,"195,548.00","184,698.00","10,850.00","148,500.00","137,600.00","10,900.00"
15302,15303,4337,FL-00130,ALTOONA,32702,MARION,FL,"38,978.00","38,978.00",0.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,ALTURAS,33820,POLK,FL,"38,438.00","38,438.00",0.00,"25,000.00","25,000.00",0.00
15302,15303,4337,FL-00130,ALVA,33920,LEE,FL,"2,872,824.00","2,539,556.00","333,268.00","1,329,400.00","1,260,600.00","68,800.00"
15302,15303,4337,FL-00130,ALVA,33936,LEE,FL,"9,820.00","9,320.00",500.00,"9,900.00","9,400.00",500.00
15302,15303,4337,FL-00130,ANNA MARIA,34216,MANATEE,FL,"134,267.00","124,767.00","9,500.00","116,400.00","106,900.00","9,500.00"
15302,15303,4337,FL-00130,ANTHONY,32617,MARION,FL,"812,864.00","727,654.00","85,210.00","320,300.00","304,100.00","16,200.00"
15302,15303,4337,FL-00130,APOLLO BEACH,33572,HILLSBOROUGH,FL,"653,009.00","615,859.00","37,150.00","64,900.00","60,700.00","4,200.00"
15302,15303,4337,FL-00130,APOPKA,32703,ORANGE,FL,"2,529,053.00","2,301,714.00","227,339.00","1,150,300.00","1,081,000.00","69,300.00"
15302,15303,4337,FL-00130,APOPKA,32703,PASCO,FL,"25,756.00","25,756.00",0.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,APOPKA,32703,SEMINOLE,FL,"769,456.00","653,701.00","115,755.00","343,200.00","279,600.00","63,600.00"
15302,15303,4337,FL-00130,APOPKA,32712,ORANGE,FL,"4,773,333.00","4,475,844.00","297,489.00","1,887,900.00","1,790,900.00","97,000.00"
15302,15303,4337,FL-00130,APOPKA,32712,SEMINOLE,FL,"8,210.00","7,100.00","1,110.00","7,100.00","7,100.00",0.00
15302,15303,4337,FL-00130,ARCADIA,34266,DESOTO,FL,"4,861,166.00","4,193,131.00","668,035.00","1,834,300.00","1,607,000.00","227,300.00"
15302,15303,4337,FL-00130,ARCADIA,34269,DESOTO,FL,"950,718.00","731,973.00","218,745.00","442,700.00","323,400.00","119,300.00"
15302,15303,4337,FL-00130,ARCHER,32618,ALACHUA,FL,"548,474.00","486,994.00","61,480.00","86,000.00","74,000.00","12,000.00"
15302,15303,4337,FL-00130,ARCHER,32618,LEVY,FL,"127,184.00","121,984.00","5,200.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,ASTATULA,34705,LAKE,FL,"517,805.00","480,035.00","37,770.00","155,900.00","153,400.00","2,500.00"
15302,15303,4337,FL-00130,ASTOR,32102,LAKE,FL,"930,665.00","869,365.00","61,300.00","272,200.00","263,700.00","8,500.00"
15302,15303,4337,FL-00130,ASTOR,32102,VOLUSIA,FL,"182,356.00","168,151.00","14,205.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,ATLANTIC BEACH,32233,DUVAL,FL,"701,938.00","643,638.00","58,300.00","395,300.00","365,300.00","30,000.00"
15302,15303,4337,FL-00130,ATLANTIS,33462,PALM BEACH,FL,"160,254.00","160,254.00",0.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,AUBURNDALE,33823,PINELLAS,FL,"4,688.00","4,688.00",0.00,"4,700.00","4,700.00",0.00
15302,15303,4337,FL-00130,AUBURNDALE,33823,POLK,FL,"3,637,871.00","3,428,796.00","209,075.00","1,676,400.00","1,602,500.00","73,900.00"
15302,15303,4337,FL-00130,AVE MARIA,34142,COLLIER,FL,"344,211.00","314,786.00","29,425.00","255,500.00","230,700.00","24,800.00"
15302,15303,4337,FL-00130,AVENTURA,33160,MIAMI-DADE,FL,"86,065.00","72,420.00","13,645.00","39,600.00","37,700.00","1,900.00"
15302,15303,4337,FL-00130,AVENTURA,33180,BROWARD,FL,"4,444.00","4,444.00",0.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,AVENTURA,33180,MIAMI-DADE,FL,"271,368.00","169,095.00","102,273.00","77,800.00","38,200.00","39,600.00"
15302,15303,4337,FL-00130,AVON PARK,33825,HIGHLANDS,FL,"5,894,395.00","5,280,929.00","613,466.00","2,491,800.00","2,265,500.00","226,300.00"
15302,15303,4337,FL-00130,AVON PARK,33825,POLK,FL,"5,040.00",0.00,"5,040.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,AVON PARK,33826,HIGHLANDS,FL,"33,965.00","33,965.00",0.00,"34,100.00","34,100.00",0.00
15302,15303,4337,FL-00130,BABSON PARK,33827,HIGHLANDS,FL,"11,425.00","8,625.00","2,800.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,BABSON PARK,33827,POLK,FL,"567,288.00","544,588.00","22,700.00","163,500.00","161,000.00","2,500.00"
15302,15303,4337,FL-00130,BAL HARBOUR,33154,MIAMI-DADE,FL,"551,718.00","546,198.00","5,520.00","204,600.00","200,000.00","4,600.00"
15302,15303,4337,FL-00130,BALDWIN,32234,DUVAL,FL,"84,649.00","74,989.00","9,660.00","66,800.00","57,100.00","9,700.00"
15302,15303,4337,FL-00130,BALDWIN,32234,GILCHRIST,FL,"16,636.00","16,636.00",0.00,"16,700.00","16,700.00",0.00
15302,15303,4337,FL-00130,BAREFOOT BAY,32976,BREVARD,FL,"743,957.00","708,707.00","35,250.00","368,800.00","344,200.00","24,600.00"
15302,15303,4337,FL-00130,BAREFOOT BEACH,34134,COLLIER,FL,"242,073.00","242,073.00",0.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,BARTOW,33830,POLK,FL,"4,061,204.00","3,712,645.00","348,559.00","1,695,300.00","1,539,400.00","155,900.00"
15302,15303,4337,FL-00130,BASINGER,34972,OKEECHOBEE,FL,"14,312.00","14,312.00",0.00,"14,400.00","14,400.00",0.00
15302,15303,4337,FL-00130,BAY HARBOR IS,33154,MIAMI-DADE,FL,"24,288.00","21,358.00","2,930.00","14,000.00","13,600.00",400.00
15302,15303,4337,FL-00130,BAY HARBOR ISLANDS,33154,MIAMI-DADE,FL,"152,526.00","113,446.00","39,080.00","30,300.00","16,300.00","14,000.00"
15302,15303,4337,FL-00130,BELL,32619,GILCHRIST,FL,"515,970.00","499,905.00","16,065.00","257,300.00","241,200.00","16,100.00"
15302,15303,4337,FL-00130,BELLE GLADE,33430,PALM BEACH,FL,"2,218,032.00","1,893,850.00","324,182.00","674,900.00","564,900.00","110,000.00"
15302,15303,4337,FL-00130,BELLE ISLE,32809,ORANGE,FL,"117,107.00","105,507.00","11,600.00","83,800.00","76,500.00","7,300.00"
15302,15303,4337,FL-00130,BELLE ISLE,32812,ORANGE,FL,"152,682.00","148,957.00","3,725.00","125,400.00","121,600.00","3,800.00"
15302,15303,4337,FL-00130,BELLEAIR,33756,PINELLAS,FL,"287,060.00","270,210.00","16,850.00","209,800.00","205,900.00","3,900.00"
15302,15303,4337,FL-00130,BELLEAIR BEACH,33786,PINELLAS,FL,"93,844.00","81,849.00","11,995.00","64,000.00","60,400.00","3,600.00"
15302,15303,4337,FL-00130,BELLEAIR BLF,33770,PINELLAS,FL,"18,406.00","18,406.00",0.00,"1,100.00","1,100.00",0.00
15302,15303,4337,FL-00130,BELLEAIR BLUFFS,33770,PINELLAS,FL,"56,486.00","39,055.00","17,431.00","29,100.00","21,400.00","7,700.00"
15302,15303,4337,FL-00130,BELLEVIEW,34420,MARION,FL,"1,120,687.00","994,937.00","125,750.00","493,200.00","436,400.00","56,800.00"
15302,15303,4337,FL-00130,BELLEVIEW,34421,MARION,FL,"36,420.00","18,720.00","17,700.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,BEVERLY BEACH,32136,FLAGLER,FL,"467,813.00","435,513.00","32,300.00","276,800.00","264,000.00","12,800.00"
15302,15303,4337,FL-00130,BEVERLY HILLS,34465,CITRUS,FL,"374,160.00","353,750.00","20,410.00","118,800.00","111,200.00","7,600.00"
15302,15303,4337,FL-00130,BIG PINE KEY,33040,MONROE,FL,"168,606.00","143,006.00","25,600.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,BIG PINE KEY,33043,MIAMI-DADE,FL,"217,500.00","167,500.00","50,000.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,BIG PINE KEY,33043,MONROE,FL,"42,579,840.00","30,485,793.00","12,094,047.00","17,092,400.00","12,711,700.00","4,380,700.00"
15302,15303,4337,FL-00130,BIG TORCH KEY,33042,MONROE,FL,"402,056.00","167,421.00","234,635.00","117,900.00","59,200.00","58,700.00"
15302,15303,4337,FL-00130,BISCAYNE PARK,33161,MIAMI-DADE,FL,"320,423.00","290,999.00","29,424.00","116,600.00","112,300.00","4,300.00"
15302,15303,4337,FL-00130,BOCA RATON,33428,PALM BEACH,FL,"2,248,361.00","2,092,656.00","155,705.00","1,063,400.00","1,032,400.00","31,000.00"
15302,15303,4337,FL-00130,BOCA RATON,33431,PALM BEACH,FL,"472,851.00","453,001.00","19,850.00","131,200.00","114,900.00","16,300.00"
15302,15303,4337,FL-00130,BOCA RATON,33432,PALM BEACH,FL,"695,473.00","595,738.00","99,735.00","191,000.00","178,600.00","12,400.00"
15302,15303,4337,FL-00130,BOCA RATON,33433,PALM BEACH,FL,"1,662,785.00","1,548,685.00","114,100.00","569,400.00","524,900.00","44,500.00"
15302,15303,4337,FL-00130,BOCA RATON,33434,PALM BEACH,FL,"620,308.00","597,613.00","22,695.00","203,400.00","192,500.00","10,900.00"
15302,15303,4337,FL-00130,BOCA RATON,33486,PALM BEACH,FL,"930,191.00","876,408.00","53,783.00","413,000.00","383,000.00","30,000.00"
15302,15303,4337,FL-00130,BOCA RATON,33486,PINELLAS,FL,"74,522.00","66,522.00","8,000.00","74,600.00","66,600.00","8,000.00"
15302,15303,4337,FL-00130,BOCA RATON,33487,PALM BEACH,FL,"574,291.00","487,626.00","86,665.00","345,300.00","298,300.00","47,000.00"
15302,15303,4337,FL-00130,BOCA RATON,33496,PALM BEACH,FL,"328,174.00","296,704.00","31,470.00","59,300.00","48,500.00","10,800.00"
15302,15303,4337,FL-00130,BOCA RATON,33498,PALM BEACH,FL,"950,366.00","909,112.00","41,254.00","482,000.00","453,400.00","28,600.00"
15302,15303,4337,FL-00130,BOKEELIA,33922,LEE,FL,"361,594.00","338,959.00","22,635.00","64,300.00","60,400.00","3,900.00"
15302,15303,4337,FL-00130,BONITA SPGS,34134,LEE,FL,"26,025.00","24,225.00","1,800.00","25,000.00","24,300.00",700.00
15302,15303,4337,FL-00130,BONITA SPGS,34135,LEE,FL,"173,989.00","151,099.00","22,890.00","112,800.00","107,200.00","5,600.00"
15302,15303,4337,FL-00130,BONITA SPRINGS,34133,LEE,FL,"114,058.00","74,193.00","39,865.00","113,600.00","73,700.00","39,900.00"
15302,15303,4337,FL-00130,BONITA SPRINGS,34134,COLLIER,FL,"498,287.00","436,097.00","62,190.00","229,700.00","201,700.00","28,000.00"
15302,15303,4337,FL-00130,BONITA SPRINGS,34134,LEE,FL,"2,893,081.00","2,546,220.00","346,861.00","1,135,000.00","997,500.00","137,500.00"
15302,15303,4337,FL-00130,BONITA SPRINGS,34135,COLLIER,FL,"253,311.00","232,196.00","21,115.00","222,400.00","201,100.00","21,300.00"
15302,15303,4337,FL-00130,BONITA SPRINGS,34135,LEE,FL,"21,452,746.00","18,330,839.00","3,121,907.00","9,344,600.00","8,087,600.00","1,257,000.00"
15302,15303,4337,FL-00130,BONITA SPRINGS,34136,LEE,FL,"84,173.00","74,973.00","9,200.00","78,600.00","69,400.00","9,200.00"
15302,15303,4337,FL-00130,BOSTWICK,32007,PUTNAM,FL,"171,150.00","171,150.00",0.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,BOWLING GREEN,33834,HARDEE,FL,"668,450.00","531,590.00","136,860.00","277,100.00","246,000.00","31,100.00"
15302,15303,4337,FL-00130,BOWLING GREEN,33834,POLK,FL,"148,263.00","144,863.00","3,400.00","140,800.00","139,000.00","1,800.00"
15302,15303,4337,FL-00130,BOYNTON BEACH,33425,PALM BEACH,FL,"7,750.00","7,750.00",0.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,BOYNTON BEACH,33426,PALM BEACH,FL,"642,495.00","553,107.00","89,388.00","306,900.00","261,500.00","45,400.00"
15302,15303,4337,FL-00130,BOYNTON BEACH,33435,OSCEOLA,FL,"6,488.00","5,953.00",535.00,"6,500.00","5,900.00",600.00
15302,15303,4337,FL-00130,BOYNTON BEACH,33435,PALM BEACH,FL,"1,256,378.00","1,004,570.00","251,808.00","343,700.00","305,400.00","38,300.00"
15302,15303,4337,FL-00130,BOYNTON BEACH,33435,PASCO,FL,"17,984.00","17,984.00",0.00,"18,000.00","18,000.00",0.00
15302,15303,4337,FL-00130,BOYNTON BEACH,33436,PALM BEACH,FL,"2,177,934.00","1,942,708.00","235,226.00","548,900.00","461,300.00","87,600.00"
15302,15303,4337,FL-00130,BOYNTON BEACH,33437,PALM BEACH,FL,"367,456.00","252,708.00","114,748.00","123,500.00","121,100.00","2,400.00"
15302,15303,4337,FL-00130,BOYNTON BEACH,33472,PALM BEACH,FL,"475,692.00","454,942.00","20,750.00","255,300.00","239,500.00","15,800.00"
15302,15303,4337,FL-00130,BOYNTON BEACH,33473,PALM BEACH,FL,"65,210.00","64,510.00",700.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,BRADENTON,34202,MANATEE,FL,"53,746.00","44,346.00","9,400.00","50,200.00","40,800.00","9,400.00"
15302,15303,4337,FL-00130,BRADENTON,34203,MANATEE,FL,"1,178,070.00","1,069,070.00","109,000.00","503,000.00","448,700.00","54,300.00"
15302,15303,4337,FL-00130,BRADENTON,34205,MANATEE,FL,"1,083,028.00","936,823.00","146,205.00","418,400.00","347,000.00","71,400.00"
15302,15303,4337,FL-00130,BRADENTON,34207,MANATEE,FL,"1,339,909.00","1,233,259.00","106,650.00","777,900.00","698,800.00","79,100.00"
15302,15303,4337,FL-00130,BRADENTON,34207,SARASOTA,FL,"11,250.00",0.00,"11,250.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,BRADENTON,34208,MANATEE,FL,"1,202,631.00","1,033,386.00","169,245.00","495,500.00","450,000.00","45,500.00"
15302,15303,4337,FL-00130,BRADENTON,34209,MANATEE,FL,"1,483,204.00","1,325,154.00","158,050.00","398,300.00","368,200.00","30,100.00"
15302,15303,4337,FL-00130,BRADENTON,34210,MANATEE,FL,"450,062.00","366,672.00","83,390.00","76,200.00","76,000.00",200.00
15302,15303,4337,FL-00130,BRADENTON,34211,MANATEE,FL,"138,505.00","138,505.00",0.00,"103,700.00","103,700.00",0.00
15302,15303,4337,FL-00130,BRADENTON,34212,MANATEE,FL,"302,929.00","284,194.00","18,735.00","92,200.00","88,700.00","3,500.00"
15302,15303,4337,FL-00130,BRADENTON,34281,HILLSBOROUGH,FL,"100,544.00","100,544.00",0.00,0.00,0.00,0.00
15302,15303,4337,FL-00130,BRADENTON,34281,MANATEE,FL,"17,219.00","13,019.00","4,200.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,BRADENTON BEACH,34217,MANATEE,FL,"25,630.00","15,500.00","10,130.00","5,400.00",0.00,"5,400.00"
15302,15303,4337,FL-00130,BRADLEY,33835,POLK,FL,"17,147.00","13,697.00","3,450.00","13,700.00","13,700.00",0.00
15302,15303,4337,FL-00130,BRANDON,33510,HILLSBOROUGH,FL,"452,043.00","334,523.00","117,520.00","288,600.00","210,000.00","78,600.00"
15302,15303,4337,FL-00130,BRANDON,33511,HILLSBOROUGH,FL,"2,366,989.00","2,016,734.00","350,255.00","1,071,800.00","912,400.00","159,400.00"
15302,15303,4337,FL-00130,BRANFORD,32008,LAFAYETTE,FL,"179,536.00","165,146.00","14,390.00","171,100.00","163,200.00","7,900.00"
15302,15303,4337,FL-00130,BRANFORD,32008,SUWANNEE,FL,"115,295.00","93,495.00","21,800.00","10,300.00","10,300.00",0.00
15302,15303,4337,FL-00130,BRINY BREEZES,33435,PALM BEACH,FL,"47,307.00","43,332.00","3,975.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,BRONSON,32621,LEVY,FL,"82,576.00","67,521.00","15,055.00","41,200.00","27,900.00","13,300.00"
15302,15303,4337,FL-00130,BROOKER,32622,ALACHUA,FL,"146,712.00","146,712.00",0.00,"146,900.00","146,900.00",0.00
15302,15303,4337,FL-00130,BROOKER,32622,BRADFORD,FL,"803,899.00","643,649.00","160,250.00","539,800.00","422,400.00","117,400.00"
15302,15303,4337,FL-00130,BROOKSVILLE,33523,HERNANDO,FL,"14,851.00","14,851.00",0.00,"14,900.00","14,900.00",0.00
15302,15303,4337,FL-00130,BROOKSVILLE,34601,HERNANDO,FL,"2,303,728.00","2,112,122.00","191,606.00","1,346,400.00","1,257,800.00","88,600.00"
15302,15303,4337,FL-00130,BROOKSVILLE,34602,HERNANDO,FL,"1,067,295.00","941,430.00","125,865.00","460,800.00","413,700.00","47,100.00"
15302,15303,4337,FL-00130,BROOKSVILLE,34604,HERNANDO,FL,"701,351.00","668,385.00","32,966.00","199,100.00","194,900.00","4,200.00"
15302,15303,4337,FL-00130,BROOKSVILLE,34613,HERNANDO,FL,"420,377.00","331,477.00","88,900.00","152,200.00","133,100.00","19,100.00"
15302,15303,4337,FL-00130,BROOKSVILLE,34614,HERNANDO,FL,"128,268.00","99,618.00","28,650.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,BRYCEVILLE,32009,NASSAU,FL,"275,064.00","269,914.00","5,150.00","11,000.00","7,000.00","4,000.00"
15302,15303,4337,FL-00130,BUCKINGHAM,33905,LEE,FL,"86,072.00","72,722.00","13,350.00","32,600.00","29,800.00","2,800.00"
15302,15303,4337,FL-00130,BUENA VENTURA LAKES,34743,OSCEOLA,FL,"171,611.00","155,956.00","15,655.00","28,100.00","28,100.00",0.00
15302,15303,4337,FL-00130,BUNNELL,32110,FLAGLER,FL,"1,228,259.00","1,076,594.00","151,665.00","442,500.00","386,200.00","56,300.00"
15302,15303,4337,FL-00130,BUSHNELL,33513,SUMTER,FL,"1,864,174.00","1,721,195.00","142,979.00","942,700.00","911,000.00","31,700.00"
15302,15303,4337,FL-00130,BUSHNELL,33513,SUWANNEE,FL,"33,191.00","26,591.00","6,600.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,CALLAHAN,32011,NASSAU,FL,"2,066,244.00","1,876,334.00","189,910.00","1,051,700.00","953,700.00","98,000.00"
15302,15303,4337,FL-00130,CANAL POINT,33438,PALM BEACH,FL,"27,502.00",0.00,"27,502.00","9,200.00",0.00,"9,200.00"
15302,15303,4337,FL-00130,CAPE CANAVERAL,32920,BREVARD,FL,"482,379.00","354,299.00","128,080.00","214,200.00","151,700.00","62,500.00"
15302,15303,4337,FL-00130,CAPE CORAL,33904,LEE,FL,"8,359,072.00","7,990,240.00","368,832.00","4,552,300.00","4,330,000.00","222,300.00"
15302,15303,4337,FL-00130,CAPE CORAL,33905,LEE,FL,"8,300.00","2,000.00","6,300.00",0.00,0.00,0.00
15302,15303,4337,FL-00130,CAPE CORAL,33909,LEE,FL,"2,488,492.00","2,259,044.00","229,448.00","1,208,400.00","1,128,700.00","79,700.00"
15302,15303,4337,FL-00130,CAPE CORAL,33914,LEE,FL,"4,407,749.00","4,191,163.00","216,586.00","2,604,700.00","2,490,400.00","114,300.00"
